Entity ID,NPI Name,Category,Latitude,Longitude
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1466683,-84.4899538
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.0276165,-83.0768721
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.0978338,-83.1498974
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.0699368,-74.964697
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.4760307,-80.1014159
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.2162678,-79.7971093
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.1971596,-79.7552812
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.7571416,-78.8513527
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.8504317,-80.0197715
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.0093609,-81.1332838
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.4279974,-84.9339507
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.8988163,-84.1638103
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.1363113,-88.4891976
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.0727982,-90.0005027
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.7761213,-86.8904902
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9411176,-88.9407468
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.052039,-77.4789297
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.1880159,-80.4091202
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.7881944,-76.2282308
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.5887215,-79.3886581
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.31207,-77.451858
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6358909,-77.3540922
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6011891,-77.3700874
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.4097409,-77.65072
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.5003189,-77.6393386
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.1822007,-77.3604372
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.2474616,-77.3686027
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.5106397,-77.5946766
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6036458,-77.5464497
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6325933,-77.4693176
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.2688297,-79.925303
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.2631565,-80.0314814
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.8668089,-76.0288081
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.8268727,-76.0726645
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.3697904,-81.6705367
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.3584996,-81.738747
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.480462,-80.1641825
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.4465898,-81.9645405
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.3504833,-81.1191518
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.362618,-81.1159825
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.3658738,-81.1004237
D0099,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.7726971,-80.4699314
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,61.2112943,-149.8270757
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,61.183875,-149.8371182
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,64.8203609,-147.7428437
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.791186,-92.3987388
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.400583,-111.9937954
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,35.3910436,-119.0115454
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.0380821,-118.2830905
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.0364191,-118.432123
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.1411173,-117.9919523
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.9916842,-117.340768
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.9563407,-117.0989684
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.9563407,-117.0989684
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7258925,-122.1856024
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.9429193,-118.0800543
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.7460829,-117.8348612
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.9304686,-122.0319941
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.8405124,-105.1088493
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,40.0165978,-105.2364056
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,40.0263115,-105.2814091
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7467656,-104.9670937
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.6673095,-105.0798977
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.563443,-104.8195006
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.6816652,-105.36444
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7611144,-105.2330956
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7339371,-105.1998651
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7401722,-105.1569605
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7129355,-105.1345755
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.708959,-105.0803778
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.5679629,-105.0023666
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.5668961,-105.0006932
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.9513063,-105.152764
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.9063839,-105.0511967
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.9016906,-77.0485124
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,26.0455026,-80.1670401
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.5007207,-84.2554623
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,27.9547902,-82.539387
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,28.8448295,-82.0244717
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,43.5872739,-116.3555397
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.2534515,-88.826173
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7270758,-89.2080713
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7225806,-89.1999971
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7229243,-89.2011448
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7505464,-89.0767819
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9876668,-87.8145518
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9762513,-87.6985927
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8836033,-87.6512099
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8721691,-87.6678402
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9033647,-87.6877703
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.7789069,-87.7250153
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.844073,-87.7019427
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9104556,-87.69667
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8948583,-87.6700672
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8547314,-87.6952636
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8080313,-87.6947434
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.5156158,-90.4444514
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.0405044,-87.7032582
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.970223,-88.02814
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.4860082,-88.0812479
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.318497,-89.056859
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7510643,-88.9746763
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7485044,-88.9700098
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7731201,-89.3259778
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.0533673,-87.8484528
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.281311,-89.0279777
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.2525045,-89.0807026
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.2751613,-89.1082658
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.3695203,-87.8613626
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.2960071,-85.7254652
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.7013201,-86.1781016
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.7229125,-86.3260282
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.0332109,-84.5255169
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.0960799,-85.6736386
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.1947787,-92.0113195
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.2197708,-76.6736663
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,44.9754133,-85.2034967
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.1499843,-85.1378639
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,44.7470935,-85.6555143
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.5445261,-83.1095789
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.0140935,-93.322505
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.7656504,-90.4644632
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.6457726,-90.3151668
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.7925721,-108.5182078
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,36.0652896,-115.1469661
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.5180007,-119.7809525
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.6837759,-73.8032184
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.1890144,-123.8178388
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.8453429,-119.3116252
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,44.2163818,-123.204193
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.4968948,-122.5717681
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.5349086,-122.6198923
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.5314345,-122.6640468
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.5334244,-122.6178644
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,44.9299848,-122.9848307
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,44.9608418,-122.9848501
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,45.1524834,-122.8412755
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,44.0832494,-103.2289727
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,35.9411747,-83.9440521
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,35.1934228,-101.9150327
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.693466,-97.114123
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.7965326,-97.0983725
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.6919076,-97.1130376
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.693466,-97.114123
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.205368,-97.7497702
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.586731,-97.3168944
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.3452546,-95.0873738
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.283858,-95.468115
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.9113216,-96.7741058
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.22082,-97.5944378
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.7308845,-97.3328661
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.4406964,-97.7938965
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,29.9314904,-95.5447822
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,29.9314904,-95.5447822
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.0215614,-95.4388081
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.0482345,-95.2569767
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.5757286,-97.0887169
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.6476975,-95.517548
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,29.5454851,-98.3763698
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.0892729,-95.6199202
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.749184,-97.784814
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,26.1494197,-97.9746969
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.8771835,-98.5599983
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.9352554,-77.4266285
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.8044699,-122.2071265
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.6558121,-122.9565094
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.9679275,-122.2022559
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.3169324,-122.2999495
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.253983,-119.9022849
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.2660893,-119.922507
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.2134801,-119.2209049
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.207831,-119.2433601
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.223932,-119.205339
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.7161013,-122.1842428
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.0700691,-122.77345
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.0333983,-122.8340564
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.8227762,-122.2863547
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,48.4214266,-122.3266568
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,48.297039,-122.6526021
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.0540997,-122.8452124
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.0457118,-122.9749709
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.278662,-119.2158774
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.2427927,-119.1492342
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.2073368,-119.7630248
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.1770972,-122.2919172
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.4643963,-122.225325
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.2827886,-119.2768631
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.2790139,-119.283052
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.821299,-123.0861035
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.6063893,-122.3100323
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.5922221,-122.3152485
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.6106491,-122.3212626
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.7044097,-122.3228142
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.6091997,-122.3241094
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.6721227,-117.4140595
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.6195512,-117.4223329
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.694256,-117.374561
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,47.6462823,-117.4134441
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.3332998,-120.0209348
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.3748095,-120.3190758
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.0620001,-118.3560336
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.4483227,-120.4271273
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.6092128,-120.4665594
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.6008068,-120.5784185
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.5843215,-120.4939336
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.6038851,-120.5391912
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.6037539,-120.4956013
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.5933571,-120.5225351
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,46.9470051,-122.6192335
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.5202162,-89.031374
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.91655,-87.9077641
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,43.2018168,-88.6980938
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,43.0238012,-88.2396063
D0099,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.847955,-106.3128088
D0099,JOSEPH CAPLAN,Primary Care,33.6069211,-112.2631462
D0099,VISHAL PATEL,Primary Care,33.6069211,-112.2631462
D0099,CHRISTOPHER MACKEY,Primary Care,33.6069211,-112.2631462
D0099,PRANAV PATEL,Primary Care,33.6069211,-112.2631462
D0099,MANOJ RAWAL,Primary Care,33.6069211,-112.2631462
D0099,PATRICK QUINN,Primary Care,33.6069211,-112.2631462
D0099,FREDRIC KLOPF,Primary Care,33.6069211,-112.2631462
D0099,JEFFREY GREENBERG,Primary Care,33.6069211,-112.2631462
D0099,MARC KATES,Primary Care,33.6069211,-112.2631462
D0099,PAUL HAAS,Primary Care,33.6069211,-112.2631462
D0099,NORMAN SHAIA,Primary Care,33.6069211,-112.2631462
D0099,AZIMUDDIN KHAWAJA,Primary Care,33.6069211,-112.2631462
D0099,PRADEEP AGARWAL,Primary Care,33.6069211,-112.2631462
D0099,NISHA BHATIA,Primary Care,33.6069211,-112.2631462
D0099,DAVID SEASE,Primary Care,33.6069211,-112.2631462
D0099,SALIL SETHI,Primary Care,33.6069211,-112.2631462
D0099,RAHUL SHARMA,Primary Care,33.6069211,-112.2631462
D0099,MARK BURNS,Primary Care,33.6069211,-112.2631462
D0099,BRIAN PERLMUTTER,Primary Care,33.6069211,-112.2631462
D0099,MICHAEL AMPONSAH,Primary Care,33.6069211,-112.2631462
D0099,ANTHONY SANDOVAL,Primary Care,33.6069211,-112.2631462
D0099,WILBUR FREEMAN,Primary Care,33.6069211,-112.2631462
D0099,MOUSTAFA BANNA,Primary Care,33.6069211,-112.2631462
D0099,VINNY RAM,Primary Care,33.6069211,-112.2631462
D0099,WASIQ ZAIDI,Primary Care,33.6069211,-112.2631462
D0099,JOSEPH A CAPLAN MD PC,Primary Care,33.6069211,-112.2631462
D0099,DALE FLEWELLING,Specialty,33.4640203,-112.3697526
D0099,JOSEPH A CAPLAN MD PC,Primary Care,33.6069211,-112.2631462
D0099,SATYA PRAKASH ATMAKURI,Primary Care,33.4109512,-111.6856981
D0099,MARC BERKOWITZ,Primary Care,33.4109512,-111.6856981
D0099,ROGER BIES,Primary Care,33.4109512,-111.6856981
D0099,SREEDIVYA CHAVA,Primary Care,33.4109512,-111.6856981
D0099,JOSHUA COHEN,Primary Care,33.4109512,-111.6856981
D0099,JACOB GREEN,Primary Care,33.4109512,-111.6856981
D0099,KELLY GULD,Primary Care,33.4109512,-111.6856981
D0099,DUANE HEINRICHS,Primary Care,33.4109512,-111.6856981
D0099,SHASHANK JAIN,Primary Care,33.4109512,-111.6856981
D0099,BENJAMIN JENNY,Primary Care,33.4109512,-111.6856981
D0099,SUNNY JHAMNANI,Primary Care,33.4109512,-111.6856981
D0099,JASKAMAL KAHLON,Primary Care,33.4109512,-111.6856981
D0099,DAVID KASSEL,Primary Care,33.4109512,-111.6856981
D0099,ARUN KOLLI,Primary Care,33.4109512,-111.6856981
D0099,PHUC LE,Primary Care,33.4109512,-111.6856981
D0099,SUNTHARO LY,Primary Care,33.4109512,-111.6856981
D0099,LOAN NGUYEN,Primary Care,33.4109512,-111.6856981
D0099,SULAY PATEL,Primary Care,33.4109512,-111.6856981
D0099,TODD PERLSTEIN,Primary Care,33.4109512,-111.6856981
D0099,THOMAS RITCHIE,Primary Care,33.4109512,-111.6856981
D0099,CRAIG ROBISON,Primary Care,33.4109512,-111.6856981
D0099,PRANEET SHARMA,Primary Care,33.4109512,-111.6856981
D0099,KAI CHUN SUNG,Primary Care,33.4109512,-111.6856981
D0099,ARMAN TALLE,Primary Care,33.4109512,-111.6856981
D0099,RIZALDY VILLEGAS,Primary Care,33.4109512,-111.6856981
D0099,EPHRAIM WEISS,Primary Care,33.4109512,-111.6856981
D0099,PRIDHVI YELAMANCHILI,Primary Care,33.4109512,-111.6856981
D0099,TRI-CITY CARDIOLOGY CONSULTANTS PC,Primary Care,33.4109512,-111.6856981
D0099,JOSEPH CAPLAN,Primary Care,33.6069211,-112.2631462
D0099,VISHAL PATEL,Primary Care,33.6069211,-112.2631462
D0099,CHRISTOPHER MACKEY,Primary Care,33.6069211,-112.2631462
D0099,PRANAV PATEL,Primary Care,33.6069211,-112.2631462
D0099,MANOJ RAWAL,Primary Care,33.6069211,-112.2631462
D0099,PATRICK QUINN,Primary Care,33.6069211,-112.2631462
D0099,FREDRIC KLOPF,Primary Care,33.6069211,-112.2631462
D0099,JEFFREY GREENBERG,Primary Care,33.6069211,-112.2631462
D0099,MARC KATES,Primary Care,33.6069211,-112.2631462
D0099,PAUL HAAS,Primary Care,33.6069211,-112.2631462
D0099,NORMAN SHAIA,Primary Care,33.6069211,-112.2631462
D0099,AZIMUDDIN KHAWAJA,Primary Care,33.6069211,-112.2631462
D0099,PRADEEP AGARWAL,Primary Care,33.6069211,-112.2631462
D0099,NISHA BHATIA,Primary Care,33.6069211,-112.2631462
D0099,DAVID SEASE,Primary Care,33.6069211,-112.2631462
D0099,SALIL SETHI,Primary Care,33.6069211,-112.2631462
D0099,RAHUL SHARMA,Primary Care,33.6069211,-112.2631462
D0099,MARK BURNS,Primary Care,33.6069211,-112.2631462
D0099,BRIAN PERLMUTTER,Primary Care,33.6069211,-112.2631462
D0099,MICHAEL AMPONSAH,Primary Care,33.6069211,-112.2631462
D0099,ANTHONY SANDOVAL,Primary Care,33.6069211,-112.2631462
D0099,WILBUR FREEMAN,Primary Care,33.6069211,-112.2631462
D0099,MOUSTAFA BANNA,Primary Care,33.6069211,-112.2631462
D0099,VINNY RAM,Primary Care,33.6069211,-112.2631462
D0099,WASIQ ZAIDI,Primary Care,33.6069211,-112.2631462
D0099,ARIZONA DIGESTIVE HEALTH PC,Primary Care,33.45,-111.97
D0099,LAYTH AL-JASHAAMI,Primary Care,33.6453986,-111.8944002
D0099,DORIS ALVAREZ,Primary Care,33.7185522,-112.2715013
D0099,MARY ANN ATIA,Primary Care,33.6084678,-112.1842835
D0099,RADHIKA BABARIA,Primary Care,33.5063814,-112.0333721
D0099,KAITLIN BEADLES,Primary Care,33.4780018,-112.2604408
D0099,MORGAN BINDER,Primary Care,33.5063814,-112.0333721
D0099,SHAUNA BINETTE,Primary Care,33.4141336,-111.7013206
D0099,TAMARA BROWN,Primary Care,33.5699887,-112.0700057
D0099,JAMES BURGESS,Primary Care,33.2968641,-111.8768534
D0099,KIMBERLY CARTER,Primary Care,33.3085999,-111.9797924
D0099,LISA CERILLI,Diagnostics,33.4853255,-111.9093749
D0099,PARAG CHOKSHI,Primary Care,33.7185522,-112.2715013
D0099,KENG-YU CHUANG,Primary Care,33.6084678,-112.1842835
D0099,ANDREW COLLINS,Primary Care,33.4141033,-111.7013159
D0099,JOSEPH DAVID,Primary Care,33.3085999,-111.9797924
D0099,BRENDA DENNERT,Primary Care,33.5063814,-112.0333721
D0099,JOHN DORSEY,Primary Care,33.6453986,-111.8944002
D0099,DAVID DREWITZ,Primary Care,33.4671732,-112.0668872
D0099,BRAIDEN FAIRBANKS,Primary Care,33.4671732,-112.0668872
D0099,ELISA FAYBUSH,Primary Care,33.3795858,-111.7640935
D0099,GARY GOLDSTEIN,Diagnostics,32.3425694,-110.9751853
D0099,ANDREW GRADE,Primary Care,33.3782761,-111.8467427
D0099,MARK GULINSON,Primary Care,33.6385447,-111.9989789
D0099,ADAM HARRIS,Primary Care,33.6453986,-111.8944002
D0099,RONALD HAUPTMAN,Diagnostics,33.6385447,-111.9989789
D0099,JEFFREY HENDERSON,Diagnostics,33.4853255,-111.9093749
D0099,DARYL HUTCHINSON,Primary Care,33.7185522,-112.2715013
D0099,DANIEL JONDLE,Diagnostics,33.4853255,-111.9093749
D0099,BRADFORD JONES,Primary Care,33.6453986,-111.8944002
D0099,STEVEN KANNER,Primary Care,33.6084678,-112.1842835
D0099,NILAY KAVATHIA,Primary Care,33.3782761,-111.8467427
D0099,RAMKRISHNA KOTHUR,Primary Care,33.6376972,-112.3806708
D0099,JODIE LABOWITZ,Primary Care,33.6084678,-112.1842835
D0099,YVETTE LAM-TSAI,Primary Care,33.6083216,-112.2703296
D0099,BRENDAN LEVY,Primary Care,33.2968641,-111.8768534
D0099,BARBARA MACCOLLUM,Primary Care,33.5063814,-112.0333721
D0099,ROHIT MAHAJANI,Primary Care,33.3639055,-111.7938382
D0099,SARABDEEP MANN,Primary Care,33.378284,-111.8467498
D0099,REBECCA MCCOLLAUM,Primary Care,33.3782761,-111.8467427
D0099,DANIEL MELINE,Primary Care,33.5844516,-111.888578
D0099,MICHAEL MILLS,Primary Care,33.4671732,-112.0668872
D0099,MAHESH MOKHASHI,Primary Care,33.6084678,-112.1842835
